Year,State,District,ST Name,Religion,Persons,Male,Female,Persons (Rural),Male (Rural),Female (Rural),Persons (Urban),Male (Urban),Female (Urban)
2011,WEST BENGAL,Jalpaiguri,Bhumij,Jain,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Bhumij,Religion not stated,5,3,2,5,3,2,0,0,0
2011,WEST BENGAL,Jalpaiguri,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",All religions,"15,695","7,855","7,840","12,759","6,418","6,341","2,936","1,437","1,499"
2011,WEST BENGAL,Jalpaiguri,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Hindu,"2,570","1,294","1,276","2,271","1,150","1,121",299,144,155
2011,WEST BENGAL,Jalpaiguri,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Muslim,24,12,12,21,11,10,3,1,2
2011,WEST BENGAL,Jalpaiguri,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Christian,"1,070",530,540,877,438,439,193,92,101
2011,WEST BENGAL,Jalpaiguri,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Buddhist,"11,979","5,992","5,987","9,554","4,799","4,755","2,425","1,193","1,232"
2011,WEST BENGAL,Jalpaiguri,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Jain,39,20,19,26,14,12,13,6,7
2011,WEST BENGAL,Jalpaiguri,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Other religions and persuasions,7,4,3,4,3,1,3,1,2
2011,WEST BENGAL,Jalpaiguri,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Religion not stated,6,3,3,6,3,3,0,0,0
2011,WEST BENGAL,Jalpaiguri,Birhor,All religions,272,137,135,240,124,116,32,13,19
2011,WEST BENGAL,Jalpaiguri,Birhor,Hindu,210,106,104,182,95,87,28,11,17
2011,WEST BENGAL,Jalpaiguri,Birhor,Muslim,5,4,1,5,4,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Birhor,Christian,22,7,15,22,7,15,0,0,0
2011,WEST BENGAL,Jalpaiguri,Birhor,Buddhist,9,5,4,5,3,2,4,2,2
2011,WEST BENGAL,Jalpaiguri,Birhor,Other religions and persuasions,26,15,11,26,15,11,0,0,0
2011,WEST BENGAL,Jalpaiguri,Birjia,All religions,271,126,145,271,126,145,0,0,0
2011,WEST BENGAL,Jalpaiguri,Birjia,Hindu,238,108,130,238,108,130,0,0,0
2011,WEST BENGAL,Jalpaiguri,Birjia,Muslim,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Birjia,Christian,31,16,15,31,16,15,0,0,0
2011,WEST BENGAL,Jalpaiguri,Chakma,All religions,39,15,24,4,2,2,35,13,22
2011,WEST BENGAL,Jalpaiguri,Chakma,Hindu,17,8,9,4,2,2,13,6,7
2011,WEST BENGAL,Jalpaiguri,Chakma,Christian,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Jalpaiguri,Chakma,Sikh,3,1,2,0,0,0,3,1,2
2011,WEST BENGAL,Jalpaiguri,Chakma,Buddhist,18,6,12,0,0,0,18,6,12
2011,WEST BENGAL,Jalpaiguri,Chero,All religions,"1,047",533,514,946,484,462,101,49,52
2011,WEST BENGAL,Jalpaiguri,Chero,Hindu,973,503,470,878,456,422,95,47,48
2011,WEST BENGAL,Jalpaiguri,Chero,Christian,47,18,29,42,17,25,5,1,4
2011,WEST BENGAL,Jalpaiguri,Chero,Buddhist,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Jalpaiguri,Chero,Jain,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Chero,Other religions and persuasions,25,10,15,25,10,15,0,0,0
2011,WEST BENGAL,Jalpaiguri,Chik Baraik,All religions,"14,263","7,066","7,197","14,032","6,952","7,080",231,114,117
2011,WEST BENGAL,Jalpaiguri,Chik Baraik,Hindu,"13,157","6,529","6,628","12,936","6,421","6,515",221,108,113
2011,WEST BENGAL,Jalpaiguri,Chik Baraik,Muslim,12,5,7,12,5,7,0,0,0
2011,WEST BENGAL,Jalpaiguri,Chik Baraik,Christian,476,226,250,466,220,246,10,6,4
2011,WEST BENGAL,Jalpaiguri,Chik Baraik,Sikh,3,3,0,3,3,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Chik Baraik,Buddhist,7,1,6,7,1,6,0,0,0
2011,WEST BENGAL,Jalpaiguri,Chik Baraik,Jain,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Chik Baraik,Other religions and persuasions,591,292,299,591,292,299,0,0,0
2011,WEST BENGAL,Jalpaiguri,Chik Baraik,Religion not stated,15,8,7,15,8,7,0,0,0
2011,WEST BENGAL,Jalpaiguri,Garo,All religions,"1,117",549,568,"1,071",526,545,46,23,23
2011,WEST BENGAL,Jalpaiguri,Garo,Hindu,131,69,62,111,58,53,20,11,9
2011,WEST BENGAL,Jalpaiguri,Garo,Muslim,11,7,4,6,3,3,5,4,1
2011,WEST BENGAL,Jalpaiguri,Garo,Christian,974,473,501,953,465,488,21,8,13
2011,WEST BENGAL,Jalpaiguri,Garo,Buddhist,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Gond,All religions,"2,157","1,140","1,017","1,971","1,043",928,186,97,89
2011,WEST BENGAL,Jalpaiguri,Gond,Hindu,"2,053","1,085",968,"1,868",988,880,185,97,88
2011,WEST BENGAL,Jalpaiguri,Gond,Muslim,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Gond,Christian,59,31,28,58,31,27,1,0,1
2011,WEST BENGAL,Jalpaiguri,Gond,Other religions and persuasions,42,22,20,42,22,20,0,0,0
2011,WEST BENGAL,Jalpaiguri,Gond,Religion not stated,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Gorait,All religions,94,51,43,94,51,43,0,0,0
2011,WEST BENGAL,Jalpaiguri,Gorait,Hindu,89,49,40,89,49,40,0,0,0
2011,WEST BENGAL,Jalpaiguri,Gorait,Christian,5,2,3,5,2,3,0,0,0
2011,WEST BENGAL,Jalpaiguri,Hajang,All religions,103,53,50,81,44,37,22,9,13
2011,WEST BENGAL,Jalpaiguri,Hajang,Hindu,103,53,50,81,44,37,22,9,13
2011,WEST BENGAL,Jalpaiguri,Ho,All religions,"2,905","1,414","1,491","2,835","1,377","1,458",70,37,33
2011,WEST BENGAL,Jalpaiguri,Ho,Hindu,"2,799","1,359","1,440","2,729","1,322","1,407",70,37,33
2011,WEST BENGAL,Jalpaiguri,Ho,Muslim,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Ho,Christian,99,53,46,99,53,46,0,0,0
2011,WEST BENGAL,Jalpaiguri,Ho,Sikh,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Ho,Other religions and persuasions,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Ho,Religion not stated,2,0,2,2,0,2,0,0,0
2011,WEST BENGAL,Jalpaiguri,Karmali,All religions,70,42,28,64,38,26,6,4,2
2011,WEST BENGAL,Jalpaiguri,Karmali,Hindu,67,41,26,61,37,24,6,4,2
2011,WEST BENGAL,Jalpaiguri,Karmali,Christian,3,1,2,3,1,2,0,0,0
2011,WEST BENGAL,Jalpaiguri,Kharwar,All religions,"2,572","1,318","1,254","2,301","1,176","1,125",271,142,129
2011,WEST BENGAL,Jalpaiguri,Kharwar,Hindu,"2,297","1,181","1,116","2,028","1,040",988,269,141,128
2011,WEST BENGAL,Jalpaiguri,Kharwar,Muslim,7,3,4,7,3,4,0,0,0
2011,WEST BENGAL,Jalpaiguri,Kharwar,Christian,164,82,82,163,82,81,1,0,1
2011,WEST BENGAL,Jalpaiguri,Kharwar,Other religions and persuasions,101,50,51,101,50,51,0,0,0
2011,WEST BENGAL,Jalpaiguri,Kharwar,Religion not stated,3,2,1,2,1,1,1,1,0
2011,WEST BENGAL,Jalpaiguri,Khond,All religions,65,32,33,65,32,33,0,0,0
2011,WEST BENGAL,Jalpaiguri,Khond,Hindu,61,29,32,61,29,32,0,0,0
2011,WEST BENGAL,Jalpaiguri,Khond,Christian,4,3,1,4,3,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Kisan,All religions,532,268,264,491,246,245,41,22,19
2011,WEST BENGAL,Jalpaiguri,Kisan,Hindu,443,225,218,419,210,209,24,15,9
2011,WEST BENGAL,Jalpaiguri,Kisan,Muslim,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Kisan,Christian,83,40,43,71,36,35,12,4,8
2011,WEST BENGAL,Jalpaiguri,Kisan,Sikh,4,3,1,0,0,0,4,3,1
2011,WEST BENGAL,Jalpaiguri,Kisan,Buddhist,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Jalpaiguri,Kora,All religions,492,257,235,481,249,232,11,8,3
2011,WEST BENGAL,Jalpaiguri,Kora,Hindu,469,247,222,460,240,220,9,7,2
2011,WEST BENGAL,Jalpaiguri,Kora,Muslim,8,4,4,8,4,4,0,0,0
2011,WEST BENGAL,Jalpaiguri,Kora,Christian,7,3,4,6,2,4,1,1,0
2011,WEST BENGAL,Jalpaiguri,Kora,Sikh,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Jalpaiguri,Kora,Buddhist,4,1,3,4,1,3,0,0,0
2011,WEST BENGAL,Jalpaiguri,Kora,Other religions and persuasions,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Korwa,All religions,959,469,490,940,459,481,19,10,9
2011,WEST BENGAL,Jalpaiguri,Korwa,Hindu,893,437,456,874,427,447,19,10,9
2011,WEST BENGAL,Jalpaiguri,Korwa,Christian,57,27,30,57,27,30,0,0,0
2011,WEST BENGAL,Jalpaiguri,Korwa,Other religions and persuasions,9,5,4,9,5,4,0,0,0
2011,WEST BENGAL,Jalpaiguri,Lepcha,All religions,763,378,385,421,211,210,342,167,175
2011,WEST BENGAL,Jalpaiguri,Lepcha,Hindu,164,84,80,104,54,50,60,30,30
2011,WEST BENGAL,Jalpaiguri,Lepcha,Christian,277,137,140,147,76,71,130,61,69
2011,WEST BENGAL,Jalpaiguri,Lepcha,Buddhist,321,157,164,170,81,89,151,76,75
2011,WEST BENGAL,Jalpaiguri,Lepcha,Religion not stated,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Jalpaiguri,"Lodha,  Kheria,  Kharia",All religions,"34,481","17,312","17,169","33,844","16,971","16,873",637,341,296
2011,WEST BENGAL,Jalpaiguri,"Lodha,  Kheria,  Kharia",Hindu,"21,265","10,757","10,508","20,854","10,538","10,316",411,219,192
2011,WEST BENGAL,Jalpaiguri,"Lodha,  Kheria,  Kharia",Muslim,87,45,42,82,43,39,5,2,3
2011,WEST BENGAL,Jalpaiguri,"Lodha,  Kheria,  Kharia",Christian,"12,238","6,082","6,156","12,030","5,968","6,062",208,114,94
2011,WEST BENGAL,Jalpaiguri,"Lodha,  Kheria,  Kharia",Sikh,3,3,0,3,3,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,"Lodha,  Kheria,  Kharia",Buddhist,19,8,11,18,8,10,1,0,1
2011,WEST BENGAL,Jalpaiguri,"Lodha,  Kheria,  Kharia",Other religions and persuasions,813,392,421,813,392,421,0,0,0
2011,WEST BENGAL,Jalpaiguri,"Lodha,  Kheria,  Kharia",Religion not stated,56,25,31,44,19,25,12,6,6
2011,WEST BENGAL,Jalpaiguri,"Lohara,  Lohra",All religions,"7,360","3,642","3,718","6,946","3,440","3,506",414,202,212
2011,WEST BENGAL,Jalpaiguri,"Lohara,  Lohra",Hindu,"6,680","3,306","3,374","6,294","3,119","3,175",386,187,199
2011,WEST BENGAL,Jalpaiguri,"Lohara,  Lohra",Muslim,20,8,12,18,7,11,2,1,1
2011,WEST BENGAL,Jalpaiguri,"Lohara,  Lohra",Christian,321,164,157,299,151,148,22,13,9
2011,WEST BENGAL,Jalpaiguri,"Lohara,  Lohra",Sikh,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,"Lohara,  Lohra",Buddhist,4,1,3,3,1,2,1,0,1
2011,WEST BENGAL,Jalpaiguri,"Lohara,  Lohra",Other religions and persuasions,319,153,166,319,153,166,0,0,0
2011,WEST BENGAL,Jalpaiguri,"Lohara,  Lohra",Religion not stated,14,9,5,11,8,3,3,1,2
2011,WEST BENGAL,Jalpaiguri,Magh,All religions,"1,754",873,881,975,474,501,779,399,380
2011,WEST BENGAL,Jalpaiguri,Magh,Hindu,294,148,146,152,87,65,142,61,81
2011,WEST BENGAL,Jalpaiguri,Magh,Muslim,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Magh,Christian,14,7,7,13,7,6,1,0,1
2011,WEST BENGAL,Jalpaiguri,Magh,Buddhist,"1,439",715,724,805,378,427,634,337,297
2011,WEST BENGAL,Jalpaiguri,Magh,Jain,4,1,3,2,0,2,2,1,1
2011,WEST BENGAL,Jalpaiguri,Magh,Other religions and persuasions,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mahali,All religions,"26,904","13,315","13,589","25,262","12,495","12,767","1,642",820,822
2011,WEST BENGAL,Jalpaiguri,Mahali,Hindu,"24,983","12,351","12,632","23,422","11,576","11,846","1,561",775,786
2011,WEST BENGAL,Jalpaiguri,Mahali,Muslim,44,24,20,40,22,18,4,2,2
2011,WEST BENGAL,Jalpaiguri,Mahali,Christian,712,361,351,636,318,318,76,43,33
2011,WEST BENGAL,Jalpaiguri,Mahali,Sikh,5,1,4,4,1,3,1,0,1
2011,WEST BENGAL,Jalpaiguri,Mahali,Buddhist,14,7,7,14,7,7,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mahali,Jain,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mahali,Other religions and persuasions,"1,134",565,569,"1,134",565,569,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mahali,Religion not stated,11,5,6,11,5,6,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mahli,All religions,410,213,197,390,199,191,20,14,6
2011,WEST BENGAL,Jalpaiguri,Mahli,Hindu,351,183,168,339,174,165,12,9,3
2011,WEST BENGAL,Jalpaiguri,Mahli,Muslim,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mahli,Christian,17,6,11,9,1,8,8,5,3
2011,WEST BENGAL,Jalpaiguri,Mahli,Buddhist,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mahli,Other religions and persuasions,38,21,17,38,21,17,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mal Pahariya,All religions,"2,680","1,334","1,346","2,491","1,249","1,242",189,85,104
2011,WEST BENGAL,Jalpaiguri,Mal Pahariya,Hindu,"2,623","1,308","1,315","2,434","1,223","1,211",189,85,104
2011,WEST BENGAL,Jalpaiguri,Mal Pahariya,Muslim,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mal Pahariya,Christian,55,24,31,55,24,31,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mal Pahariya,Buddhist,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mech,All religions,"37,726","19,077","18,649","35,029","17,691","17,338","2,697","1,386","1,311"
2011,WEST BENGAL,Jalpaiguri,Mech,Hindu,"23,574","11,963","11,611","21,453","10,869","10,584","2,121","1,094","1,027"
2011,WEST BENGAL,Jalpaiguri,Mech,Muslim,83,45,38,81,44,37,2,1,1
2011,WEST BENGAL,Jalpaiguri,Mech,Christian,"14,009","7,041","6,968","13,439","6,752","6,687",570,289,281
2011,WEST BENGAL,Jalpaiguri,Mech,Sikh,7,5,2,3,3,0,4,2,2
2011,WEST BENGAL,Jalpaiguri,Mech,Buddhist,17,8,9,17,8,9,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mech,Jain,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mech,Other religions and persuasions,6,3,3,6,3,3,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mech,Religion not stated,29,11,18,29,11,18,0,0,0
2011,WEST BENGAL,Jalpaiguri,Mru,All religions,55,25,30,45,21,24,10,4,6
2011,WEST BENGAL,Jalpaiguri,Mru,Hindu,43,21,22,34,17,17,9,4,5
2011,WEST BENGAL,Jalpaiguri,Mru,Christian,12,4,8,11,4,7,1,0,1
2011,WEST BENGAL,Jalpaiguri,Munda,All religions,"86,223","43,086","43,137","82,382","41,186","41,196","3,841","1,900","1,941"
2011,WEST BENGAL,Jalpaiguri,Munda,Hindu,"63,094","31,767","31,327","60,427","30,442","29,985","2,667","1,325","1,342"
2011,WEST BENGAL,Jalpaiguri,Munda,Muslim,180,89,91,168,83,85,12,6,6
2011,WEST BENGAL,Jalpaiguri,Munda,Christian,"20,870","10,184","10,686","19,730","9,626","10,104","1,140",558,582
2011,WEST BENGAL,Jalpaiguri,Munda,Sikh,15,10,5,10,6,4,5,4,1
2011,WEST BENGAL,Jalpaiguri,Munda,Buddhist,86,38,48,71,32,39,15,6,9
2011,WEST BENGAL,Jalpaiguri,Munda,Jain,5,2,3,5,2,3,0,0,0
2011,WEST BENGAL,Jalpaiguri,Munda,Other religions and persuasions,"1,856",939,917,"1,856",939,917,0,0,0
2011,WEST BENGAL,Jalpaiguri,Munda,Religion not stated,117,57,60,115,56,59,2,1,1
2011,WEST BENGAL,Jalpaiguri,Nagesia,All religions,"4,102","2,066","2,036","3,364","1,713","1,651",738,353,385
2011,WEST BENGAL,Jalpaiguri,Nagesia,Hindu,"3,746","1,896","1,850","3,074","1,573","1,501",672,323,349
2011,WEST BENGAL,Jalpaiguri,Nagesia,Muslim,10,4,6,10,4,6,0,0,0
2011,WEST BENGAL,Jalpaiguri,Nagesia,Christian,280,139,141,228,114,114,52,25,27
2011,WEST BENGAL,Jalpaiguri,Nagesia,Buddhist,3,2,1,1,1,0,2,1,1
2011,WEST BENGAL,Jalpaiguri,Nagesia,Other religions and persuasions,48,21,27,48,21,27,0,0,0
2011,WEST BENGAL,Jalpaiguri,Nagesia,Religion not stated,15,4,11,3,0,3,12,4,8
2011,WEST BENGAL,Jalpaiguri,Oraon,All religions,"368,413","183,985","184,428","353,483","176,554","176,929","14,930","7,431","7,499"
2011,WEST BENGAL,Jalpaiguri,Oraon,Hindu,"271,565","136,426","135,139","260,422","130,854","129,568","11,143","5,572","5,571"
2011,WEST BENGAL,Jalpaiguri,Oraon,Muslim,641,310,331,603,296,307,38,14,24
2011,WEST BENGAL,Jalpaiguri,Oraon,Christian,"81,169","39,756","41,413","77,492","37,947","39,545","3,677","1,809","1,868"
2011,WEST BENGAL,Jalpaiguri,Oraon,Sikh,62,34,28,56,31,25,6,3,3
2011,WEST BENGAL,Jalpaiguri,Oraon,Buddhist,126,63,63,115,57,58,11,6,5
2011,WEST BENGAL,Jalpaiguri,Oraon,Jain,21,6,15,19,6,13,2,0,2
2011,WEST BENGAL,Jalpaiguri,Oraon,Other religions and persuasions,"14,495","7,249","7,246","14,460","7,232","7,228",35,17,18
2011,WEST BENGAL,Jalpaiguri,Oraon,Religion not stated,334,141,193,316,131,185,18,10,8
2011,WEST BENGAL,Jalpaiguri,Parhaiya,All religions,61,25,36,38,14,24,23,11,12
2011,WEST BENGAL,Jalpaiguri,Parhaiya,Hindu,61,25,36,38,14,24,23,11,12
2011,WEST BENGAL,Jalpaiguri,Rabha,All religions,"14,487","7,410","7,077","14,056","7,185","6,871",431,225,206
2011,WEST BENGAL,Jalpaiguri,Rabha,Hindu,"6,948","3,581","3,367","6,570","3,384","3,186",378,197,181
2011,WEST BENGAL,Jalpaiguri,Rabha,Muslim,42,20,22,42,20,22,0,0,0
2011,WEST BENGAL,Jalpaiguri,Rabha,Christian,"7,087","3,600","3,487","7,034","3,572","3,462",53,28,25
2011,WEST BENGAL,Jalpaiguri,Rabha,Sikh,9,5,4,9,5,4,0,0,0
2011,WEST BENGAL,Jalpaiguri,Rabha,Buddhist,365,185,180,365,185,180,0,0,0
2011,WEST BENGAL,Jalpaiguri,Rabha,Jain,31,16,15,31,16,15,0,0,0
2011,WEST BENGAL,Jalpaiguri,Rabha,Religion not stated,5,3,2,5,3,2,0,0,0
2011,WEST BENGAL,Jalpaiguri,Santal,All religions,"38,877","19,469","19,408","35,386","17,701","17,685","3,491","1,768","1,723"
2011,WEST BENGAL,Jalpaiguri,Santal,Hindu,"25,385","12,787","12,598","23,352","11,733","11,619","2,033","1,054",979
2011,WEST BENGAL,Jalpaiguri,Santal,Muslim,104,57,47,90,50,40,14,7,7
2011,WEST BENGAL,Jalpaiguri,Santal,Christian,"12,919","6,379","6,540","11,479","5,673","5,806","1,440",706,734
2011,WEST BENGAL,Jalpaiguri,Santal,Sikh,17,12,5,16,12,4,1,0,1
2011,WEST BENGAL,Jalpaiguri,Santal,Buddhist,25,12,13,23,12,11,2,0,2
2011,WEST BENGAL,Jalpaiguri,Santal,Jain,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Santal,Other religions and persuasions,389,203,186,388,202,186,1,1,0
2011,WEST BENGAL,Jalpaiguri,Santal,Religion not stated,35,17,18,35,17,18,0,0,0
2011,WEST BENGAL,Jalpaiguri,Sauria Paharia,All religions,13,7,6,13,7,6,0,0,0
2011,WEST BENGAL,Jalpaiguri,Sauria Paharia,Christian,13,7,6,13,7,6,0,0,0
2011,WEST BENGAL,Jalpaiguri,Savar,All religions,"2,420","1,173","1,247","2,378","1,156","1,222",42,17,25
2011,WEST BENGAL,Jalpaiguri,Savar,Hindu,"2,088","1,012","1,076","2,048",995,"1,053",40,17,23
2011,WEST BENGAL,Jalpaiguri,Savar,Muslim,6,4,2,6,4,2,0,0,0
2011,WEST BENGAL,Jalpaiguri,Savar,Christian,234,113,121,232,113,119,2,0,2
2011,WEST BENGAL,Jalpaiguri,Savar,Sikh,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Jalpaiguri,Savar,Buddhist,8,3,5,8,3,5,0,0,0
2011,WEST BENGAL,Jalpaiguri,Savar,Other religions and persuasions,83,40,43,83,40,43,0,0,0
2011,WEST BENGAL,Jalpaiguri,Limbu (Subba),All religions,"4,812","2,358","2,454","3,896","1,910","1,986",916,448,468
2011,WEST BENGAL,Jalpaiguri,Limbu (Subba),Hindu,"4,119","2,018","2,101","3,337","1,633","1,704",782,385,397
2011,WEST BENGAL,Jalpaiguri,Limbu (Subba),Muslim,9,4,5,9,4,5,0,0,0
2011,WEST BENGAL,Jalpaiguri,Limbu (Subba),Christian,251,120,131,165,80,85,86,40,46
2011,WEST BENGAL,Jalpaiguri,Limbu (Subba),Buddhist,159,83,76,120,66,54,39,17,22
2011,WEST BENGAL,Jalpaiguri,Limbu (Subba),Other religions and persuasions,271,131,140,262,125,137,9,6,3
2011,WEST BENGAL,Jalpaiguri,Limbu (Subba),Religion not stated,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Tamang,All religions,"30,113","14,964","15,149","25,795","12,806","12,989","4,318","2,158","2,160"
2011,WEST BENGAL,Jalpaiguri,Tamang,Hindu,"3,175","1,614","1,561","2,637","1,349","1,288",538,265,273
2011,WEST BENGAL,Jalpaiguri,Tamang,Muslim,76,39,37,66,36,30,10,3,7
2011,WEST BENGAL,Jalpaiguri,Tamang,Christian,"1,682",807,875,"1,327",636,691,355,171,184
2011,WEST BENGAL,Jalpaiguri,Tamang,Sikh,3,1,2,2,1,1,1,0,1
2011,WEST BENGAL,Jalpaiguri,Tamang,Buddhist,"25,087","12,458","12,629","21,686","10,747","10,939","3,401","1,711","1,690"
2011,WEST BENGAL,Jalpaiguri,Tamang,Jain,74,39,35,63,31,32,11,8,3
2011,WEST BENGAL,Jalpaiguri,Tamang,Religion not stated,16,6,10,14,6,8,2,0,2
2011,WEST BENGAL,Jalpaiguri,Generic Tribes etc.,All religions,"21,490","10,882","10,608","19,891","9,929","9,962","1,599",953,646
2011,WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Hindu,"15,462","7,890","7,572","14,407","7,272","7,135","1,055",618,437
2011,WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Muslim,223,115,108,180,92,88,43,23,20
2011,WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Christian,"3,837","1,882","1,955","3,475","1,653","1,822",362,229,133
2011,WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Sikh,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Buddhist,"1,202",607,595,"1,077",533,544,125,74,51
2011,WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Jain,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Other religions and persuasions,666,330,336,652,321,331,14,9,5
2011,WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Religion not stated,96,56,40,96,56,40,0,0,0
2011,WEST BENGAL,Koch Bihar,All Scheduled Tribes,All religions,"18,125","9,388","8,737","16,872","8,735","8,137","1,253",653,600
2011,WEST BENGAL,Koch Bihar,All Scheduled Tribes,Hindu,"16,017","8,318","7,699","15,154","7,866","7,288",863,452,411
2011,WEST BENGAL,Koch Bihar,All Scheduled Tribes,Muslim,198,108,90,190,104,86,8,4,4
2011,WEST BENGAL,Koch Bihar,All Scheduled Tribes,Christian,"1,650",807,843,"1,402",690,712,248,117,131
2011,WEST BENGAL,Koch Bihar,All Scheduled Tribes,Sikh,6,3,3,3,2,1,3,1,2
2011,WEST BENGAL,Koch Bihar,All Scheduled Tribes,Buddhist,97,53,44,14,7,7,83,46,37
2011,WEST BENGAL,Koch Bihar,All Scheduled Tribes,Jain,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Koch Bihar,All Scheduled Tribes,Other religions and persuasions,56,37,19,52,35,17,4,2,2
2011,WEST BENGAL,Koch Bihar,All Scheduled Tribes,Religion not stated,100,61,39,57,31,26,43,30,13
2011,WEST BENGAL,Koch Bihar,Asur,All religions,354,178,176,354,178,176,0,0,0
2011,WEST BENGAL,Koch Bihar,Asur,Hindu,353,178,175,353,178,175,0,0,0
2011,WEST BENGAL,Koch Bihar,Asur,Christian,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Koch Bihar,"Bedia,  Bediya",All religions,742,398,344,671,356,315,71,42,29
2011,WEST BENGAL,Koch Bihar,"Bedia,  Bediya",Hindu,740,397,343,670,355,315,70,42,28
2011,WEST BENGAL,Koch Bihar,"Bedia,  Bediya",Sikh,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Koch Bihar,"Bedia,  Bediya",Religion not stated,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Koch Bihar,Bhumij,All religions,76,36,40,76,36,40,0,0,0
2011,WEST BENGAL,Koch Bihar,Bhumij,Hindu,76,36,40,76,36,40,0,0,0
2011,WEST BENGAL,Koch Bihar,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",All religions,98,50,48,44,22,22,54,28,26
2011,WEST BENGAL,Koch Bihar,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Hindu,62,30,32,43,22,21,19,8,11
2011,WEST BENGAL,Koch Bihar,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Sikh,3,1,2,0,0,0,3,1,2
