Year,State,District,ST Name,Religion,Persons,Male,Female,Persons (Rural),Male (Rural),Female (Rural),Persons (Urban),Male (Urban),Female (Urban)
"2,001",WEST BENGAL,Jalpaiguri,Karmali,Hindu,15,9,6,13,7,6,2,2,0
"2,001",WEST BENGAL,Jalpaiguri,Karmali,Christian,4,2,2,4,2,2,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Kharwar,All religions,"1,868",945,923,"1,828",923,905,40,22,18
"2,001",WEST BENGAL,Jalpaiguri,Kharwar,Hindu,"1,772",900,872,"1,737",880,857,35,20,15
"2,001",WEST BENGAL,Jalpaiguri,Kharwar,Muslim,18,7,11,17,7,10,1,0,1
"2,001",WEST BENGAL,Jalpaiguri,Kharwar,Christian,73,34,39,69,32,37,4,2,2
"2,001",WEST BENGAL,Jalpaiguri,Kharwar,Buddhist,5,4,1,5,4,1,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Khond,All religions,2,1,1,2,1,1,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Khond,Hindu,2,1,1,2,1,1,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Kisan,All religions,338,171,167,318,161,157,20,10,10
"2,001",WEST BENGAL,Jalpaiguri,Kisan,Hindu,301,150,151,281,140,141,20,10,10
"2,001",WEST BENGAL,Jalpaiguri,Kisan,Christian,35,19,16,35,19,16,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Kisan,Religion not stated,2,2,0,2,2,0,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Kora,All religions,621,338,283,588,318,270,33,20,13
"2,001",WEST BENGAL,Jalpaiguri,Kora,Hindu,608,332,276,581,315,266,27,17,10
"2,001",WEST BENGAL,Jalpaiguri,Kora,Muslim,7,3,4,7,3,4,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Kora,Christian,6,3,3,0,0,0,6,3,3
"2,001",WEST BENGAL,Jalpaiguri,Korwa,All religions,"1,223",628,595,"1,204",620,584,19,8,11
"2,001",WEST BENGAL,Jalpaiguri,Korwa,Hindu,"1,173",605,568,"1,154",597,557,19,8,11
"2,001",WEST BENGAL,Jalpaiguri,Korwa,Muslim,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Korwa,Christian,48,22,26,48,22,26,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Korwa,Buddhist,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Lepcha,All religions,780,410,370,576,303,273,204,107,97
"2,001",WEST BENGAL,Jalpaiguri,Lepcha,Hindu,354,187,167,286,152,134,68,35,33
"2,001",WEST BENGAL,Jalpaiguri,Lepcha,Muslim,14,9,5,13,8,5,1,1,0
"2,001",WEST BENGAL,Jalpaiguri,Lepcha,Christian,214,116,98,143,78,65,71,38,33
"2,001",WEST BENGAL,Jalpaiguri,Lepcha,Sikh,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Lepcha,Buddhist,196,97,99,133,64,69,63,33,30
"2,001",WEST BENGAL,Jalpaiguri,Lepcha,Religion not stated,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Jalpaiguri,Lodha etc.,All religions,"29,680","15,071","14,609","29,530","14,997","14,533",150,74,76
"2,001",WEST BENGAL,Jalpaiguri,Lodha etc.,Hindu,"19,753","10,093","9,660","19,697","10,062","9,635",56,31,25
"2,001",WEST BENGAL,Jalpaiguri,Lodha etc.,Muslim,136,70,66,135,70,65,1,0,1
"2,001",WEST BENGAL,Jalpaiguri,Lodha etc.,Christian,"9,577","4,802","4,775","9,484","4,759","4,725",93,43,50
"2,001",WEST BENGAL,Jalpaiguri,Lodha etc.,Buddhist,63,29,34,63,29,34,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Lodha etc.,Other religions and persuasions,142,71,71,142,71,71,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Lodha etc.,Religion not stated,9,6,3,9,6,3,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Lohara etc.,All religions,"9,586","4,785","4,801","8,618","4,287","4,331",968,498,470
"2,001",WEST BENGAL,Jalpaiguri,Lohara etc.,Hindu,"7,751","3,877","3,874","6,948","3,469","3,479",803,408,395
"2,001",WEST BENGAL,Jalpaiguri,Lohara etc.,Muslim,24,11,13,22,10,12,2,1,1
"2,001",WEST BENGAL,Jalpaiguri,Lohara etc.,Christian,564,289,275,487,248,239,77,41,36
"2,001",WEST BENGAL,Jalpaiguri,Lohara etc.,Buddhist,"1,246",607,639,"1,160",559,601,86,48,38
"2,001",WEST BENGAL,Jalpaiguri,Lohara etc.,Other religions and persuasions,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Magh,All religions,"1,373",694,679,902,450,452,471,244,227
"2,001",WEST BENGAL,Jalpaiguri,Magh,Hindu,253,135,118,211,115,96,42,20,22
"2,001",WEST BENGAL,Jalpaiguri,Magh,Muslim,4,2,2,2,0,2,2,2,0
"2,001",WEST BENGAL,Jalpaiguri,Magh,Christian,18,7,11,18,7,11,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Magh,Buddhist,"1,097",550,547,670,328,342,427,222,205
"2,001",WEST BENGAL,Jalpaiguri,Magh,Jain,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Mahali,All religions,"24,236","12,221","12,015","23,031","11,604","11,427","1,205",617,588
"2,001",WEST BENGAL,Jalpaiguri,Mahali,Hindu,"23,719","11,968","11,751","22,522","11,357","11,165","1,197",611,586
"2,001",WEST BENGAL,Jalpaiguri,Mahali,Muslim,34,14,20,33,14,19,1,0,1
"2,001",WEST BENGAL,Jalpaiguri,Mahali,Christian,367,181,186,360,175,185,7,6,1
"2,001",WEST BENGAL,Jalpaiguri,Mahali,Buddhist,11,7,4,11,7,4,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Mahali,Other religions and persuasions,88,44,44,88,44,44,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Mahali,Religion not stated,17,7,10,17,7,10,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Mahli,All religions,401,220,181,351,188,163,50,32,18
"2,001",WEST BENGAL,Jalpaiguri,Mahli,Hindu,397,217,180,347,185,162,50,32,18
"2,001",WEST BENGAL,Jalpaiguri,Mahli,Muslim,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Mahli,Christian,3,3,0,3,3,0,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Mal Pahariya,All religions,"2,635","1,343","1,292","2,609","1,325","1,284",26,18,8
"2,001",WEST BENGAL,Jalpaiguri,Mal Pahariya,Hindu,"2,575","1,316","1,259","2,549","1,298","1,251",26,18,8
"2,001",WEST BENGAL,Jalpaiguri,Mal Pahariya,Muslim,2,1,1,2,1,1,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Mal Pahariya,Christian,50,24,26,50,24,26,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Mal Pahariya,Buddhist,8,2,6,8,2,6,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Mech,All religions,"32,912","16,540","16,372","32,219","16,187","16,032",693,353,340
"2,001",WEST BENGAL,Jalpaiguri,Mech,Hindu,"20,348","10,258","10,090","19,842","9,997","9,845",506,261,245
"2,001",WEST BENGAL,Jalpaiguri,Mech,Muslim,110,51,59,110,51,59,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Mech,Christian,"12,391","6,197","6,194","12,212","6,111","6,101",179,86,93
"2,001",WEST BENGAL,Jalpaiguri,Mech,Buddhist,62,33,29,54,27,27,8,6,2
"2,001",WEST BENGAL,Jalpaiguri,Mech,Other religions and persuasions,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Mru,All religions,45,27,18,43,26,17,2,1,1
"2,001",WEST BENGAL,Jalpaiguri,Mru,Hindu,44,26,18,42,25,17,2,1,1
"2,001",WEST BENGAL,Jalpaiguri,Mru,Christian,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Munda,All religions,"83,252","42,056","41,196","81,199","41,036","40,163","2,053","1,020","1,033"
"2,001",WEST BENGAL,Jalpaiguri,Munda,Hindu,"64,428","32,677","31,751","63,091","31,995","31,096","1,337",682,655
"2,001",WEST BENGAL,Jalpaiguri,Munda,Muslim,252,133,119,223,118,105,29,15,14
"2,001",WEST BENGAL,Jalpaiguri,Munda,Christian,"17,999","8,968","9,031","17,331","8,656","8,675",668,312,356
"2,001",WEST BENGAL,Jalpaiguri,Munda,Sikh,4,2,2,4,2,2,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Munda,Buddhist,88,47,41,78,41,37,10,6,4
"2,001",WEST BENGAL,Jalpaiguri,Munda,Jain,30,15,15,30,15,15,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Munda,Other religions and persuasions,366,169,197,360,165,195,6,4,2
"2,001",WEST BENGAL,Jalpaiguri,Munda,Religion not stated,85,45,40,82,44,38,3,1,2
"2,001",WEST BENGAL,Jalpaiguri,Nagesia,All religions,"3,174","1,644","1,530","2,968","1,530","1,438",206,114,92
"2,001",WEST BENGAL,Jalpaiguri,Nagesia,Hindu,"3,040","1,573","1,467","2,862","1,475","1,387",178,98,80
"2,001",WEST BENGAL,Jalpaiguri,Nagesia,Christian,129,69,60,104,54,50,25,15,10
"2,001",WEST BENGAL,Jalpaiguri,Nagesia,Buddhist,5,2,3,2,1,1,3,1,2
"2,001",WEST BENGAL,Jalpaiguri,Oraon,All religions,"360,876","182,393","178,483","355,741","179,646","176,095","5,135","2,747","2,388"
"2,001",WEST BENGAL,Jalpaiguri,Oraon,Hindu,"287,142","145,762","141,380","283,898","144,056","139,842","3,244","1,706","1,538"
"2,001",WEST BENGAL,Jalpaiguri,Oraon,Muslim,"3,349","1,680","1,669","3,089","1,544","1,545",260,136,124
"2,001",WEST BENGAL,Jalpaiguri,Oraon,Christian,"68,599","34,048","34,551","67,070","33,192","33,878","1,529",856,673
"2,001",WEST BENGAL,Jalpaiguri,Oraon,Sikh,48,25,23,43,23,20,5,2,3
"2,001",WEST BENGAL,Jalpaiguri,Oraon,Buddhist,581,311,270,574,307,267,7,4,3
"2,001",WEST BENGAL,Jalpaiguri,Oraon,Jain,24,15,9,23,14,9,1,1,0
"2,001",WEST BENGAL,Jalpaiguri,Oraon,Other religions and persuasions,"1,034",503,531,949,463,486,85,40,45
"2,001",WEST BENGAL,Jalpaiguri,Oraon,Religion not stated,99,49,50,95,47,48,4,2,2
"2,001",WEST BENGAL,Jalpaiguri,Parhaiya,All religions,5,2,3,5,2,3,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Parhaiya,Hindu,5,2,3,5,2,3,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Rabha,All religions,"12,221","6,178","6,043","12,164","6,146","6,018",57,32,25
"2,001",WEST BENGAL,Jalpaiguri,Rabha,Hindu,"6,947","3,526","3,421","6,894","3,497","3,397",53,29,24
"2,001",WEST BENGAL,Jalpaiguri,Rabha,Muslim,38,15,23,38,15,23,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Rabha,Christian,"4,702","2,373","2,329","4,698","2,370","2,328",4,3,1
"2,001",WEST BENGAL,Jalpaiguri,Rabha,Buddhist,385,193,192,385,193,192,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Rabha,Jain,134,63,71,134,63,71,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Rabha,Other religions and persuasions,5,3,2,5,3,2,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Rabha,Religion not stated,10,5,5,10,5,5,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Santal,All religions,"33,312","16,929","16,383","32,182","16,342","15,840","1,130",587,543
"2,001",WEST BENGAL,Jalpaiguri,Santal,Hindu,"22,558","11,553","11,005","21,729","11,120","10,609",829,433,396
"2,001",WEST BENGAL,Jalpaiguri,Santal,Muslim,140,75,65,136,74,62,4,1,3
"2,001",WEST BENGAL,Jalpaiguri,Santal,Christian,"10,446","5,223","5,223","10,160","5,075","5,085",286,148,138
"2,001",WEST BENGAL,Jalpaiguri,Santal,Sikh,9,4,5,9,4,5,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Santal,Buddhist,32,15,17,31,14,17,1,1,0
"2,001",WEST BENGAL,Jalpaiguri,Santal,Other religions and persuasions,89,41,48,79,37,42,10,4,6
"2,001",WEST BENGAL,Jalpaiguri,Santal,Religion not stated,38,18,20,38,18,20,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Sauria Paharia,All religions,40,18,22,40,18,22,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Sauria Paharia,Hindu,21,9,12,21,9,12,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Sauria Paharia,Christian,19,9,10,19,9,10,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Savar,All religions,"2,007",979,"1,028","1,998",976,"1,022",9,3,6
"2,001",WEST BENGAL,Jalpaiguri,Savar,Hindu,"1,919",938,981,"1,912",936,976,7,2,5
"2,001",WEST BENGAL,Jalpaiguri,Savar,Muslim,8,4,4,6,3,3,2,1,1
"2,001",WEST BENGAL,Jalpaiguri,Savar,Christian,78,36,42,78,36,42,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Savar,Buddhist,2,1,1,2,1,1,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Generic Tribes etc.,All religions,"5,588","2,905","2,683","5,081","2,623","2,458",507,282,225
"2,001",WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Hindu,"4,047","2,147","1,900","3,755","1,971","1,784",292,176,116
"2,001",WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Muslim,13,7,6,13,7,6,0,0,0
"2,001",WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Christian,947,459,488,921,447,474,26,12,14
"2,001",WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Buddhist,580,292,288,391,198,193,189,94,95
"2,001",WEST BENGAL,Jalpaiguri,Generic Tribes etc.,Religion not stated,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Koch Bihar,All Scheduled Tribes,All religions,"14,246","7,425","6,821","13,136","6,855","6,281","1,110",570,540
"2,001",WEST BENGAL,Koch Bihar,All Scheduled Tribes,Hindu,"12,576","6,606","5,970","11,780","6,193","5,587",796,413,383
"2,001",WEST BENGAL,Koch Bihar,All Scheduled Tribes,Muslim,35,15,20,31,12,19,4,3,1
"2,001",WEST BENGAL,Koch Bihar,All Scheduled Tribes,Christian,"1,437",706,731,"1,240",607,633,197,99,98
"2,001",WEST BENGAL,Koch Bihar,All Scheduled Tribes,Buddhist,184,87,97,71,32,39,113,55,58
"2,001",WEST BENGAL,Koch Bihar,All Scheduled Tribes,Other religions and persuasions,8,8,0,8,8,0,0,0,0
"2,001",WEST BENGAL,Koch Bihar,All Scheduled Tribes,Religion not stated,6,3,3,6,3,3,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Asur,All religions,309,169,140,309,169,140,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Asur,Hindu,308,169,139,308,169,139,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Asur,Buddhist,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Bedia etc.,All religions,702,363,339,584,300,284,118,63,55
"2,001",WEST BENGAL,Koch Bihar,Bedia etc.,Hindu,597,311,286,479,248,231,118,63,55
"2,001",WEST BENGAL,Koch Bihar,Bedia etc.,Muslim,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Bedia etc.,Christian,104,52,52,104,52,52,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Bhumij,All religions,16,11,5,12,8,4,4,3,1
"2,001",WEST BENGAL,Koch Bihar,Bhumij,Hindu,16,11,5,12,8,4,4,3,1
"2,001",WEST BENGAL,Koch Bihar,Bhutia etc.,All religions,151,74,77,3,3,0,148,71,77
"2,001",WEST BENGAL,Koch Bihar,Bhutia etc.,Hindu,55,27,28,2,2,0,53,25,28
"2,001",WEST BENGAL,Koch Bihar,Bhutia etc.,Muslim,4,3,1,0,0,0,4,3,1
"2,001",WEST BENGAL,Koch Bihar,Bhutia etc.,Christian,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Koch Bihar,Bhutia etc.,Buddhist,91,44,47,1,1,0,90,43,47
"2,001",WEST BENGAL,Koch Bihar,Birhor,All religions,15,7,8,0,0,0,15,7,8
"2,001",WEST BENGAL,Koch Bihar,Birhor,Hindu,15,7,8,0,0,0,15,7,8
"2,001",WEST BENGAL,Koch Bihar,Chakma,All religions,35,17,18,34,16,18,1,1,0
"2,001",WEST BENGAL,Koch Bihar,Chakma,Hindu,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Chakma,Buddhist,34,16,18,33,15,18,1,1,0
"2,001",WEST BENGAL,Koch Bihar,Chik Baraik,All religions,89,38,51,86,37,49,3,1,2
"2,001",WEST BENGAL,Koch Bihar,Chik Baraik,Hindu,88,38,50,85,37,48,3,1,2
"2,001",WEST BENGAL,Koch Bihar,Chik Baraik,Christian,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Garo,All religions,503,241,262,466,220,246,37,21,16
"2,001",WEST BENGAL,Koch Bihar,Garo,Hindu,89,45,44,82,39,43,7,6,1
"2,001",WEST BENGAL,Koch Bihar,Garo,Muslim,4,0,4,4,0,4,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Garo,Christian,410,196,214,380,181,199,30,15,15
"2,001",WEST BENGAL,Koch Bihar,Gond,All religions,25,17,8,6,6,0,19,11,8
"2,001",WEST BENGAL,Koch Bihar,Gond,Hindu,22,14,8,3,3,0,19,11,8
"2,001",WEST BENGAL,Koch Bihar,Gond,Christian,3,3,0,3,3,0,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Gorait,All religions,8,4,4,8,4,4,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Gorait,Hindu,8,4,4,8,4,4,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Hajang,All religions,5,3,2,3,2,1,2,1,1
"2,001",WEST BENGAL,Koch Bihar,Hajang,Hindu,5,3,2,3,2,1,2,1,1
"2,001",WEST BENGAL,Koch Bihar,Ho,All religions,8,6,2,8,6,2,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Ho,Hindu,7,5,2,7,5,2,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Ho,Christian,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Karmali,All religions,18,9,9,18,9,9,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Karmali,Hindu,18,9,9,18,9,9,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Kharwar,All religions,40,21,19,34,19,15,6,2,4
"2,001",WEST BENGAL,Koch Bihar,Kharwar,Hindu,40,21,19,34,19,15,6,2,4
"2,001",WEST BENGAL,Koch Bihar,Kisan,All religions,10,5,5,8,4,4,2,1,1
"2,001",WEST BENGAL,Koch Bihar,Kisan,Hindu,10,5,5,8,4,4,2,1,1
"2,001",WEST BENGAL,Koch Bihar,Kora,All religions,10,7,3,10,7,3,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Kora,Hindu,10,7,3,10,7,3,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Korwa,All religions,15,7,8,12,6,6,3,1,2
"2,001",WEST BENGAL,Koch Bihar,Korwa,Hindu,15,7,8,12,6,6,3,1,2
"2,001",WEST BENGAL,Koch Bihar,Lepcha,All religions,65,35,30,60,34,26,5,1,4
"2,001",WEST BENGAL,Koch Bihar,Lepcha,Hindu,55,30,25,54,30,24,1,0,1
"2,001",WEST BENGAL,Koch Bihar,Lepcha,Christian,4,1,3,0,0,0,4,1,3
"2,001",WEST BENGAL,Koch Bihar,Lepcha,Buddhist,6,4,2,6,4,2,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Lodha etc.,All religions,324,165,159,314,160,154,10,5,5
"2,001",WEST BENGAL,Koch Bihar,Lodha etc.,Hindu,307,157,150,302,155,147,5,2,3
"2,001",WEST BENGAL,Koch Bihar,Lodha etc.,Christian,17,8,9,12,5,7,5,3,2
"2,001",WEST BENGAL,Koch Bihar,Lohara etc.,All religions,33,16,17,27,14,13,6,2,4
"2,001",WEST BENGAL,Koch Bihar,Lohara etc.,Hindu,30,15,15,24,13,11,6,2,4
"2,001",WEST BENGAL,Koch Bihar,Lohara etc.,Christian,3,1,2,3,1,2,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Magh,All religions,39,19,20,10,4,6,29,15,14
"2,001",WEST BENGAL,Koch Bihar,Magh,Hindu,7,4,3,0,0,0,7,4,3
"2,001",WEST BENGAL,Koch Bihar,Magh,Buddhist,32,15,17,10,4,6,22,11,11
"2,001",WEST BENGAL,Koch Bihar,Mahali,All religions,63,29,34,38,17,21,25,12,13
"2,001",WEST BENGAL,Koch Bihar,Mahali,Hindu,63,29,34,38,17,21,25,12,13
"2,001",WEST BENGAL,Koch Bihar,Mahli,All religions,3,1,2,3,1,2,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Mahli,Hindu,3,1,2,3,1,2,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Mal Pahariya,All religions,9,4,5,6,3,3,3,1,2
"2,001",WEST BENGAL,Koch Bihar,Mal Pahariya,Hindu,9,4,5,6,3,3,3,1,2
"2,001",WEST BENGAL,Koch Bihar,Mech,All religions,167,80,87,40,25,15,127,55,72
"2,001",WEST BENGAL,Koch Bihar,Mech,Hindu,96,51,45,22,17,5,74,34,40
"2,001",WEST BENGAL,Koch Bihar,Mech,Christian,71,29,42,18,8,10,53,21,32
"2,001",WEST BENGAL,Koch Bihar,Munda,All religions,"1,309",680,629,"1,280",663,617,29,17,12
"2,001",WEST BENGAL,Koch Bihar,Munda,Hindu,"1,234",643,591,"1,207",628,579,27,15,12
"2,001",WEST BENGAL,Koch Bihar,Munda,Muslim,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Munda,Christian,74,37,37,72,35,37,2,2,0
"2,001",WEST BENGAL,Koch Bihar,Nagesia,All religions,355,192,163,355,192,163,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Nagesia,Hindu,349,189,160,349,189,160,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Nagesia,Religion not stated,6,3,3,6,3,3,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Oraon,All religions,"5,916","3,120","2,796","5,714","3,011","2,703",202,109,93
"2,001",WEST BENGAL,Koch Bihar,Oraon,Hindu,"5,479","2,898","2,581","5,320","2,812","2,508",159,86,73
"2,001",WEST BENGAL,Koch Bihar,Oraon,Muslim,12,7,5,12,7,5,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Oraon,Christian,418,212,206,375,189,186,43,23,20
"2,001",WEST BENGAL,Koch Bihar,Oraon,Buddhist,7,3,4,7,3,4,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Parhaiya,All religions,23,12,11,4,3,1,19,9,10
"2,001",WEST BENGAL,Koch Bihar,Parhaiya,Hindu,23,12,11,4,3,1,19,9,10
"2,001",WEST BENGAL,Koch Bihar,Rabha,All religions,"2,280","1,174","1,106","2,244","1,153","1,091",36,21,15
"2,001",WEST BENGAL,Koch Bihar,Rabha,Hindu,"2,259","1,165","1,094","2,237","1,151","1,086",22,14,8
"2,001",WEST BENGAL,Koch Bihar,Rabha,Muslim,7,2,5,7,2,5,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Rabha,Christian,14,7,7,0,0,0,14,7,7
"2,001",WEST BENGAL,Koch Bihar,Santal,All religions,999,529,470,846,449,397,153,80,73
"2,001",WEST BENGAL,Koch Bihar,Santal,Hindu,704,382,322,578,316,262,126,66,60
"2,001",WEST BENGAL,Koch Bihar,Santal,Muslim,6,3,3,6,3,3,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Santal,Christian,268,131,137,241,117,124,27,14,13
"2,001",WEST BENGAL,Koch Bihar,Santal,Buddhist,13,5,8,13,5,8,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Santal,Other religions and persuasions,8,8,0,8,8,0,0,0,0
"2,001",WEST BENGAL,Koch Bihar,Generic Tribes etc.,All religions,702,370,332,594,310,284,108,60,48
"2,001",WEST BENGAL,Koch Bihar,Generic Tribes etc.,Hindu,654,342,312,564,295,269,90,47,43
"2,001",WEST BENGAL,Koch Bihar,Generic Tribes etc.,Christian,48,28,20,30,15,15,18,13,5
"2,001",WEST BENGAL,Uttar Dinajpur,All Scheduled Tribes,All religions,"124,865","63,123","61,742","122,110","61,607","60,503","2,755","1,516","1,239"
"2,001",WEST BENGAL,Uttar Dinajpur,All Scheduled Tribes,Hindu,"106,204","53,622","52,582","104,024","52,402","51,622","2,180","1,220",960
"2,001",WEST BENGAL,Uttar Dinajpur,All Scheduled Tribes,Muslim,875,461,414,860,448,412,15,13,2
"2,001",WEST BENGAL,Uttar Dinajpur,All Scheduled Tribes,Christian,"11,625","5,987","5,638","11,193","5,764","5,429",432,223,209
"2,001",WEST BENGAL,Uttar Dinajpur,All Scheduled Tribes,Sikh,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Uttar Dinajpur,All Scheduled Tribes,Buddhist,194,96,98,184,90,94,10,6,4
"2,001",WEST BENGAL,Uttar Dinajpur,All Scheduled Tribes,Jain,7,1,6,7,1,6,0,0,0
"2,001",WEST BENGAL,Uttar Dinajpur,All Scheduled Tribes,Other religions and persuasions,"5,767","2,855","2,912","5,649","2,801","2,848",118,54,64
"2,001",WEST BENGAL,Uttar Dinajpur,All Scheduled Tribes,Religion not stated,192,101,91,192,101,91,0,0,0
"2,001",WEST BENGAL,Uttar Dinajpur,Asur,All religions,8,5,3,8,5,3,0,0,0
"2,001",WEST BENGAL,Uttar Dinajpur,Asur,Hindu,8,5,3,8,5,3,0,0,0
"2,001",WEST BENGAL,Uttar Dinajpur,Baiga,All religions,6,4,2,0,0,0,6,4,2
"2,001",WEST BENGAL,Uttar Dinajpur,Baiga,Hindu,6,4,2,0,0,0,6,4,2
"2,001",WEST BENGAL,Uttar Dinajpur,Bedia etc.,All religions,"2,565","1,306","1,259","2,510","1,273","1,237",55,33,22
"2,001",WEST BENGAL,Uttar Dinajpur,Bedia etc.,Hindu,"2,145","1,089","1,056","2,091","1,056","1,035",54,33,21
"2,001",WEST BENGAL,Uttar Dinajpur,Bedia etc.,Muslim,412,212,200,411,212,199,1,0,1
"2,001",WEST BENGAL,Uttar Dinajpur,Bedia etc.,Christian,2,2,0,2,2,0,0,0,0
"2,001",WEST BENGAL,Uttar Dinajpur,Bedia etc.,Jain,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Uttar Dinajpur,Bedia etc.,Religion not stated,5,2,3,5,2,3,0,0,0
"2,001",WEST BENGAL,Uttar Dinajpur,Bhumij,All religions,550,276,274,538,269,269,12,7,5
"2,001",WEST BENGAL,Uttar Dinajpur,Bhumij,Hindu,549,275,274,537,268,269,12,7,5
"2,001",WEST BENGAL,Uttar Dinajpur,Bhumij,Muslim,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Uttar Dinajpur,Bhutia etc.,All religions,112,64,48,104,59,45,8,5,3
"2,001",WEST BENGAL,Uttar Dinajpur,Bhutia etc.,Hindu,102,58,44,97,55,42,5,3,2
"2,001",WEST BENGAL,Uttar Dinajpur,Bhutia etc.,Christian,3,2,1,3,2,1,0,0,0
"2,001",WEST BENGAL,Uttar Dinajpur,Bhutia etc.,Buddhist,7,4,3,4,2,2,3,2,1
